,ID,Name,Province,ClimateID,StationID,WMOID,TCID,LatitudeDD,LongitudeDD,Latitude,Longitude,Elevation,FirstYear,LastYear,HourlyFirstYr,HourlyLastYr,DailyFirstYr,DailyLastYr,MonthlyFirstYr,MonthlyLastYr
722,8032,SKEAD,Ontario,608GQ07,9915,NA,NA,45.67,-80.75,454000000,-804500000,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,8056,PROVIDENCE BAY,Ontario,6096755,4214,NA,NA,45.67,-82.23,454000000,-821400000,192,1897,1940,NA,NA,1897,1940,1897,1940
724,8331,ROUND LAKE,Ontario,610PJRP,9963,NA,NA,45.67,-77.57,454000000,-773400000,NA,NA,NA,NA,NA,NA,NA,NA,NA
725,8444,MAGNETAWAN,Ontario,6114805,4468,NA,NA,45.67,-79.78,454000000,-794700000,280.4,1924,1958,NA,NA,1924,1958,1924,1957
726,8448,MAGNETAWAN,Ontario,6114Q02,9945,NA,NA,45.67,-79.67,454000000,-794000000,NA,NA,NA,NA,NA,NA,NA,NA,NA
727,8379,BURK'S FALLS,Ontario,6111050,45349,NA,NA,45.66,-79.4,453918054,-792400000,335,2006,2010,NA,NA,2006,2010,2006,2006
728,8048,GREAT DUCK ISLAND,Ontario,6093004,4210,NA,NA,45.65,-82.97,453900000,-825800000,182.9,1966,1985,NA,NA,1966,1985,1966,1985
729,7991,BRULE LAKE,Ontario,6081028,7639,NA,NA,45.63,-78.95,453800000,-785700000,448.4,NA,NA,NA,NA,NA,NA,NA,NA
730,7999,LAKE OPEONGO,Ontario,6084300,4196,NA,NA,45.63,-78.37,453800000,-782200000,402.9,1962,1989,NA,NA,1962,1989,1962,1989
731,8049,GREAT DUCK ISLAND (AUT),Ontario,6093005,7981,71462,WNL,45.63,-82.95,453800000,-825700000,182.8,1994,2016,1994,2016,1994,2016,NA,NA
732,8110,COBDEN ONTARIO HYDRO,Ontario,6101675,4251,NA,NA,45.63,-76.87,453800000,-765200000,140.2,1983,1986,NA,NA,1983,1986,1983,1986
733,8187,L ORIGNAL,Ontario,6104613,7674,NA,NA,45.63,-74.9,453800000,-745400000,61,NA,NA,NA,NA,NA,NA,NA,NA
734,8158,HAWKESBURY,Ontario,6103390,4288,NA,NA,45.62,-74.63,453700000,-743800000,45.7,1950,1963,NA,NA,1950,1963,1950,1963
735,8404,DUNCHURCH,Ontario,6112133,4441,NA,NA,45.62,-79.88,453700000,-795300000,268.2,1973,2014,NA,NA,1973,2014,1973,2006
736,8055,MICHAELS BAY,Ontario,6095090,7655,NA,NA,45.6,-82.08,453600000,-820500000,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,8378,BURKS FALLS,Ontario,6111045,4425,NA,NA,45.6,-79.57,453600000,-793400000,320,1888,1986,NA,NA,1888,1986,1888,1986
738,7983,ALGONQUIN PARK,Ontario,6080189,4187,NA,NA,45.58,-78.55,453500000,-783300000,432.5,1917,1960,NA,NA,1917,1960,1917,1960
739,8059,SOUTH BAYMOUTH,Ontario,6097915,4215,NA,NA,45.58,-82.02,453500000,-820100000,181.7,1954,1993,NA,NA,1954,1993,1954,1993
740,8103,CHENAUX,Ontario,6101494,4245,NA,NA,45.58,-76.68,453500000,-764100000,84.1,1950,1990,NA,NA,1950,1990,1950,1990
741,8380,BURK'S FALLS 2,Ontario,61110M6,4424,NA,NA,45.58,-79.6,453500000,-793600000,310,1988,1995,NA,NA,1988,1995,1988,1995
742,8436,KATRINE,Ontario,6114005,4462,NA,NA,45.58,-79.35,453500000,-792100000,299.9,1949,1949,NA,NA,1949,1949,1949,1949
743,8164,KILLALOE,Ontario,6104125,4293,NA,NA,45.57,-77.42,453400000,-772500000,174,1938,1972,1953,1972,1938,1972,1938,1972
744,8066,ALFRED,Ontario,6100176,42006,NA,TAE,45.56,-74.88,453318000,-745232000,57,2003,2007,2003,2007,2003,2007,NA,NA
745,8060,SOUTH BAYMOUTH,Ontario,609P9JD,9047,NA,NA,45.55,-82.02,453300000,-820100000,NA,NA,NA,NA,NA,NA,NA,NA,NA
746,8064,ALFRED,Ontario,6100172,4219,NA,NA,45.55,-74.88,453300000,-745300000,54,1984,1986,NA,NA,1984,1986,1984,1985
747,8065,ALFRED AUTOMATIC CLIMATE STATION,Ontario,6100174,4220,NA,NA,45.55,-74.88,453300000,-745300000,54,1989,1989,NA,NA,1989,1989,1989,1989
748,8138,EGANVILLE,Ontario,6102250,4273,NA,NA,45.55,-77.1,453300000,-770600000,164.6,1956,1956,NA,NA,1956,1956,1956,1956
749,8139,EGANVILLE 2,Ontario,6102252,43600,NA,NA,45.55,-77.1,453253030,-770610090,184.8,2004,2006,NA,NA,2004,2006,2004,2006
750,8523,SPENCE,Ontario,6117970,7729,NA,NA,45.55,-79.65,453300000,-793900000,NA,NA,NA,NA,NA,NA,NA,NA,NA
751,7984,ALGONQUIN PARK EAST,Ontario,6080191,4188,NA,NA,45.53,-78.27,453200000,-781600000,411.5,1961,1972,NA,NA,1961,1972,1961,1972
752,7985,ALGONQUIN PARK EAST GATE,Ontario,6080192,42967,71581,TNK,45.53,-78.27,453200000,-781600000,397,2004,2016,2004,2016,2004,2016,2005,2006
753,8437,KATRINE DOE LAKE,Ontario,6114006,4463,NA,NA,45.53,-79.4,453200000,-792400000,305.1,1977,1995,NA,NA,1977,1995,1977,1995
754,8268,PLANTAGENET,Ontario,6106554,7688,NA,NA,45.52,-74.97,453100000,-745800000,51.5,NA,NA,NA,NA,NA,NA,NA,NA
755,8314,VANKLEEK HILL,Ontario,6109132,4390,NA,NA,45.52,-74.65,453100000,-743900000,88.4,1896,1961,NA,NA,1896,1961,1902,1961
756,8360,BEGGSBORO,Ontario,6110679,7699,NA,NA,45.52,-79.43,453100000,-792600000,NA,NA,NA,NA,NA,NA,NA,NA,NA
757,8514,SCOTIA,Ontario,6117663,4507,NA,NA,45.52,-79.3,453100000,-791800000,390.4,1924,1978,NA,NA,1924,1978,1924,1978
758,7989,ALGONQUIN (WHITNEY),Ontario,6080A9L,9949,NA,NA,45.5,-78.25,453000000,-781500000,NA,NA,NA,NA,NA,NA,NA,NA,NA
759,8003,MADAWASKA,Ontario,6084770,4198,NA,NA,45.5,-77.98,453000000,-775900000,316.4,1915,2000,NA,NA,1915,2000,1915,2000
760,8123,CUMBERLAND,Ontario,6101935,4261,NA,NA,45.5,-75.45,453000000,-752700000,91.4,1973,1980,NA,NA,1973,1980,1973,1980
761,8178,KILLALOE O'GRADY,Ontario,61041BE,4292,NA,NA,45.5,-77.48,453000000,-772900000,395.9,1977,1979,NA,NA,1977,1979,1977,1979
762,8321,WOODLAWN,Ontario,6109590,4393,NA,NA,45.5,-76.1,453000000,-760600000,91.4,1975,1982,NA,NA,1975,1982,1975,1982
763,8408,EMSDALE,Ontario,6112313,4444,NA,NA,45.5,-79.23,453000000,-791400000,327.7,1895,1952,NA,NA,1895,1952,1895,1952
764,8449,MCKELLAR,Ontario,6115039,7717,NA,NA,45.5,-79.92,453000000,-795500000,246,NA,NA,NA,NA,NA,NA,NA,NA
765,8524,SPRUCEDALE,Ontario,6117980,7730,NA,NA,45.5,-79.67,453000000,-794000000,327.7,NA,NA,NA,NA,NA,NA,NA,NA
766,8198,KILLALOE STATION,Ontario,6104JK5,4290,NA,NA,45.48,-77.5,452900000,-773000000,396.2,1982,1984,NA,NA,1982,1984,1982,1984
767,8276,RENFREW,Ontario,6107002,4359,NA,NA,45.48,-76.7,452900000,-764200000,129.5,1968,1996,NA,NA,1968,1996,1968,1996
768,8278,RENFREW SAND POINT,Ontario,6107004,4361,NA,NA,45.48,-76.43,452900000,-762600000,126.8,1929,1959,NA,NA,1929,1959,1929,1959
769,8084,BOURGET,Ontario,6100828,4234,NA,NA,45.47,-75.17,452800000,-751000000,65.5,1950,1951,NA,NA,1950,1951,1950,1951
770,8102,CHATS FALLS,Ontario,6101440,4244,NA,NA,45.47,-76.23,452800000,-761400000,93.9,1950,1992,NA,NA,1950,1992,1950,1992
771,8141,FITZROY HARBOUR,Ontario,6102417,4274,NA,NA,45.47,-76.22,452800000,-761300000,74.1,1870,1906,NA,NA,1870,1906,1870,1906
772,8213,NORTHCOTE,Ontario,6105706,7677,NA,NA,45.47,-76.7,452800000,-764200000,121.6,NA,NA,NA,NA,NA,NA,NA,NA
773,8249,OTTAWA STOLPORT A,Ontario,6106103,7684,NA,NA,45.47,-75.65,452800000,-753900000,58.5,1974,1976,1974,1976,NA,NA,NA,NA
774,8259,PENDLETON A,Ontario,6106372,7686,NA,NA,45.47,-75.08,452800000,-750500000,77.4,NA,NA,NA,NA,NA,NA,NA,NA
775,8220,ORLEANS VEH PRVG GND,Ontario,6105832,4326,NA,NA,45.45,-75.57,452700000,-753400000,89,1953,1958,NA,NA,1953,1958,1953,1958
776,8245,OTTAWA NRC,Ontario,6106090,4342,NA,NA,45.45,-75.62,452700000,-753700000,97.5,1951,1984,NA,NA,1951,1984,1952,1984
777,8247,OTTAWA ROCKCLIFFE A,Ontario,6106100,4344,NA,NA,45.45,-75.63,452700000,-753800000,54.3,1942,1964,1953,1964,1942,1964,1942,1964
778,8384,CHARLINCH,Ontario,6111375,4428,NA,NA,45.45,-79.25,452700000,-791500000,326.1,1883,1893,NA,NA,1883,1893,1883,1893
779,8071,ARNPRIOR,Ontario,6100340,4224,NA,NA,45.43,-76.38,452600000,-762300000,99.1,1959,1964,NA,NA,1959,1964,1959,1963
780,8081,BARRY'S BAY,Ontario,6100558,4232,NA,NA,45.43,-77.67,452600000,-774000000,289.6,1976,1982,NA,NA,1976,1982,1976,1982
781,8128,DALKEITH,Ontario,6101960,4265,NA,NA,45.43,-74.62,452600000,-743700000,67.1,1961,1978,NA,NA,1961,1978,1961,1978
782,8129,DALKEITH PYM,Ontario,6101962,4266,NA,NA,45.43,-74.58,452600000,-743500000,76.2,1978,1987,NA,NA,1978,1987,1978,1987
783,8134,DUNROBIN,Ontario,6102150,4271,NA,NA,45.43,-76.03,452600000,-760200000,65.5,1990,1991,NA,NA,1990,1991,1990,1991
784,8142,FOURNIER,Ontario,6102516,4275,NA,NA,45.43,-74.9,452600000,-745400000,64.9,1957,1959,NA,NA,1957,1959,1957,1959
785,8199,LAROSE,Ontario,6104LF0,9954,NA,NA,45.43,-75.03,452600000,-750200000,NA,NA,NA,NA,NA,NA,NA,NA,NA
786,8210,NAVAN,Ontario,6105576,4322,NA,NA,45.43,-75.52,452600000,-753100000,76.2,1973,1974,NA,NA,1973,1974,1973,1974
787,8233,OTTAWA CITY HALL,Ontario,6105980,4334,NA,NA,45.43,-75.7,452600000,-754200000,56.4,1966,1975,NA,NA,1966,1975,1966,1975
788,8240,OTTAWA LADIES COLLEGE,Ontario,6106010,7683,NA,NA,45.43,-75.68,452600000,-754100000,76.2,NA,NA,NA,NA,NA,NA,NA,NA
789,8241,OTTAWA LA SALLE ACAD,Ontario,6106014,4339,NA,NA,45.43,-75.7,452600000,-754200000,61,1954,1967,NA,NA,1954,1967,1954,1967
790,8277,RENFREW,Ontario,6107003,4360,NA,NA,45.43,-76.65,452600000,-763900000,126.8,1882,1929,NA,NA,1882,1929,1882,1929
791,8301,SARSFIELD,Ontario,6107533,4380,NA,NA,45.43,-75.35,452600000,-752100000,85,1985,1989,NA,NA,1985,1989,1985,1989
792,8525,SPRUCEDALE,Ontario,6117981,44303,NA,NA,45.43,-79.49,452530000,-792915000,337.1,2003,2016,NA,NA,2003,2016,2003,2006
793,8072,ARNPRIOR GRANDON,Ontario,6100345,4225,NA,NA,45.42,-76.37,452500000,-762200000,106.7,1959,1999,NA,NA,1959,1999,1959,1999
794,8079,BARK LAKE DAM,Ontario,6100493,4230,NA,NA,45.42,-77.8,452500000,-774800000,335.3,1950,1971,NA,NA,1950,1971,1950,1971
795,8108,CLAYBANK,Ontario,6101555,4249,NA,NA,45.42,-76.4,452500000,-762400000,106.7,1961,1994,NA,NA,1961,1994,1961,1994
796,8227,OTTAWA BAYVIEW,Ontario,6105930,7681,NA,NA,45.42,-75.73,452500000,-754400000,54.9,NA,NA,NA,NA,NA,NA,NA,NA
797,8243,OTTAWA LEMIEUX ISLAND,Ontario,6106052,4340,NA,NA,45.42,-75.73,452500000,-754400000,61,1953,1979,NA,NA,1953,1979,1953,1979
798,8250,OTTAWA U OF O,Ontario,6106105,4346,NA,NA,45.42,-75.68,452500000,-754100000,65.5,1954,1955,NA,NA,1954,1955,1954,1955
799,8274,RAMSAYVILLE CRF,Ontario,6106874,4357,NA,NA,45.42,-75.55,452500000,-753300000,79.2,1972,1976,NA,NA,1972,1976,1972,1976
800,8040,WEST GATE,Ontario,608R45K,9959,NA,NA,45.4,-78.83,452400000,-785000000,NA,NA,NA,NA,NA,NA,NA,NA,NA
801,8223,OTTAWA,Ontario,6105887,4327,NA,NA,45.4,-75.72,452400000,-754300000,71.9,1872,1935,NA,NA,1872,1935,1872,1935
802,8226,OTTAWA AP STN A,Ontario,610591E,7680,NA,NA,45.4,-75.72,452400000,-754300000,79.2,NA,NA,NA,NA,NA,NA,NA,NA
803,8228,OTTAWA BECKWITH RD,Ontario,6105938,4330,NA,NA,45.4,-75.67,452400000,-754000000,61,1955,1961,NA,NA,1955,1961,1955,1961
804,8239,OTTAWA KEYWORTH,Ontario,6106005,7682,NA,NA,45.4,-75.75,452400000,-754500000,61,NA,NA,NA,NA,NA,NA,NA,NA
805,8246,OTTAWA RIDEAU WARD,Ontario,6106098,4343,NA,NA,45.4,-75.63,452400000,-753800000,71.3,1972,1975,NA,NA,1972,1975,1972,1975
806,8311,STEWARTVILLE,Ontario,6108027,4387,NA,NA,45.4,-76.5,452400000,-763000000,131.1,1950,1969,NA,NA,1950,1969,1950,1969
807,7995,DWIGHT,Ontario,6082178,4193,NA,NA,45.38,-78.9,452300000,-785400000,404,1973,2005,NA,NA,1973,2005,1973,2005
808,8109,CLONTARF,Ontario,6101658,4250,NA,NA,45.38,-77.15,452300000,-770900000,244.8,1882,1957,NA,NA,1882,1957,1882,1957
809,8124,DACRE,Ontario,6101943,4262,NA,NA,45.38,-76.92,452300000,-765500000,221,1926,1936,NA,NA,1926,1936,1926,1936
810,8179,LAGGAN,Ontario,6104293,4302,NA,NA,45.38,-74.72,452300000,-744300000,91.4,1961,1961,NA,NA,1961,1961,NA,NA
811,8185,LEONARD,Ontario,6104400,4306,NA,NA,45.38,-75.32,452300000,-751900000,76.2,1960,1962,NA,NA,1960,1962,1960,1962
812,8225,OTTAWA ALTA VISTA,Ontario,6105913,4329,NA,NA,45.38,-75.75,452300000,-754500000,80.8,1961,1963,NA,NA,1961,1963,1961,1963
813,8231,OTTAWA CDA,Ontario,6105976,4333,NA,WCG,45.38,-75.72,452300000,-754300000,79.2,1889,2016,NA,NA,1889,2016,1889,2006
814,8232,OTTAWA CDA RCS,Ontario,6105978,30578,71063,XOA,45.38,-75.72,452300000,-754300000,79.2,2000,2016,2000,2016,2000,2016,2003,2006
815,8244,OTTAWA NEPEAN,Ontario,6106080,4341,NA,NA,45.38,-75.75,452300000,-754500000,83.8,1960,1962,NA,NA,1960,1962,1960,1961
816,8339,AXE LAKE,Ontario,6110400,7695,NA,NA,45.38,-79.5,452300000,-793000000,NA,NA,NA,NA,NA,NA,NA,NA,NA
817,8422,HARP LAKE,Ontario,6113358,4453,NA,NA,45.38,-79.12,452300000,-790700000,335.3,1976,1976,NA,NA,1976,1976,1976,1976
818,8423,HARP LAKE FP,Ontario,6113359,7713,NA,NA,45.38,-79.12,452300000,-790700000,350.5,NA,NA,NA,NA,NA,NA,NA,NA
819,8085,BRITANNIA BAY,Ontario,6100964,7661,NA,NA,45.37,-75.82,452200000,-754900000,NA,NA,NA,NA,NA,NA,NA,NA,NA
820,8094,CARP ARMY,Ontario,6101261,7663,NA,NA,45.37,-76.05,452200000,-760300000,114.3,NA,NA,NA,NA,NA,NA,NA,NA
821,8112,COMBERMERE,Ontario,6101820,4252,NA,NA,45.37,-77.62,452200000,-773700000,286.5,1956,2009,NA,NA,1956,2009,1956,2006
822,8230,OTTAWA BRITANNIA,Ontario,6105960,4332,NA,NA,45.37,-75.8,452200000,-754800000,57.6,1972,1984,NA,NA,1972,1984,1972,1984
823,8235,OTTAWA HOGS BACK,Ontario,6105995,4336,NA,NA,45.37,-75.68,452200000,-754100000,79.2,1953,1954,NA,NA,1953,1954,1953,1954
824,8252,OTTAWA WOODROFFE,Ontario,6106110,7685,NA,NA,45.37,-75.77,452200000,-754600000,79.2,NA,NA,NA,NA,NA,NA,NA,NA
825,8325,OTTAWA WEATHER OFFICE,Ontario,610F10P,10681,NA,WOZ,45.37,-75.65,452200000,-753900000,62.7,NA,NA,NA,NA,NA,NA,NA,NA
826,8456,MILLAR HILL,Ontario,6115170,44988,NA,NA,45.37,-79.04,452156010,-790211028,380,NA,NA,NA,NA,NA,NA,NA,NA
827,8222,OTTAWA  WX RADIO,Ontario,6105886,30220,NA,NA,45.36,-75.65,452122000,-753902000,133,NA,NA,NA,NA,NA,NA,NA,NA
828,8424,HIDDEN VALLEY,Ontario,6113400,45347,NA,NA,45.36,-79.14,452130072,-790809042,320,2006,2006,NA,NA,2006,2006,NA,NA
829,8107,CITY VIEW,Ontario,6101521,4248,NA,NA,45.35,-75.73,452100000,-754400000,88.4,1953,1960,NA,NA,1953,1960,1953,1960
830,8148,GLOUCESTER KETTLES,Ontario,6102840,4281,NA,NA,45.35,-75.55,452100000,-753300000,76.2,1975,1982,NA,NA,1975,1982,1975,1982
831,8150,GLOUCESTER TINKER,Ontario,6102842,4283,NA,NA,45.35,-75.47,452100000,-752800000,76.2,1975,1976,NA,NA,1975,1976,1975,1976
832,8153,GREENFIELD,Ontario,6103006,4285,NA,NA,45.35,-74.67,452100000,-744000000,83.8,1965,1967,NA,NA,1965,1967,1965,1967
833,8229,OTTAWA BILLINGS BRIDGE,Ontario,6105950,4331,NA,NA,45.35,-75.65,452100000,-753900000,92,1953,1954,NA,NA,1953,1954,1953,1954
834,8248,OTTAWA SOUTH MARCH,Ontario,6106102,4345,NA,NA,45.35,-75.93,452100000,-755600000,86.9,1969,1969,NA,NA,1969,1969,1969,1969
835,8303,SHIRLEY BAY,Ontario,6107699,4381,NA,NA,45.35,-75.88,452100000,-755300000,76.2,1954,1956,NA,NA,1954,1956,1954,1956
836,8425,HILLSIDE,Ontario,6113466,7714,NA,NA,45.35,-79.08,452100000,-790500000,334.4,NA,NA,NA,NA,NA,NA,NA,NA
837,8433,HUNTSVILLE WPCP,Ontario,6113663,4460,NA,NA,45.35,-79.17,452100000,-791000000,320.6,1960,2003,NA,NA,1960,2003,1961,2003
838,8434,HUNTSVILLE TAWINGO,Ontario,6113665,4461,NA,NA,45.35,-79.32,452100000,-791900000,289.6,1976,1977,NA,NA,1976,1977,1976,1977
839,8484,PARRY SOUND,Ontario,6116255,4488,NA,NA,45.35,-80.05,452100000,-800300000,198.4,1979,1991,NA,NA,1979,1991,1979,1991
840,8485,PARRY SOUND 2,Ontario,6116256,27003,NA,NA,45.35,-80.03,452100000,-800200000,210,1994,1996,NA,NA,1994,1996,1994,1996
841,8505,RAVENSCLIFFE,Ontario,6116901,45348,NA,NA,45.35,-79.27,452114094,-791613020,305,2006,2016,NA,NA,2006,2016,2006,2006
842,8508,PARRY SOUND,Ontario,6116B5K,9045,NA,NA,45.35,-80.03,452100000,-800200000,NA,NA,NA,NA,NA,NA,NA,NA,NA
843,8611,CYPRUS,Ontario,61219D0,9948,NA,NA,45.35,-81.53,452100000,-813200000,NA,NA,NA,NA,NA,NA,NA,NA,NA
844,8486,PARRY SOUND CCG,Ontario,6116257,32128,71172,XPC,45.34,-80.04,452039000,-800239000,176.3,2002,2016,2002,2016,2002,2016,2003,2006
845,8490,PARRY SOUND HARBOUR,Ontario,6116262,31047,NA,NA,45.34,-80.03,452006090,-800135022,214,2001,2013,NA,NA,2001,2013,2001,2006
846,7986,ALGONQUIN PARK WEST,Ontario,6080193,4189,NA,NA,45.33,-78.85,452000000,-785100000,426.7,1961,1972,NA,NA,1961,1972,1961,1972
847,8083,BELLS CORNERS,Ontario,6100722,6952,NA,NA,45.33,-75.82,452000000,-754900000,75,1991,1991,NA,NA,1991,1991,1991,1991
848,8126,DALHOUSIE MILLS,Ontario,6101957,7667,NA,NA,45.33,-74.48,452000000,-742900000,68.6,NA,NA,NA,NA,NA,NA,NA,NA
